city_name,year,population,log_pop,log_pop_lag1,city_code,A1301,A1302,A1303,A4101,A4200,A5101,A5102,A7101,A710101,share_under15,share_over65,birth_rate,death_rate,net_mig_rate,nat_inc_rate,soc_inc_rate,W_log_pop_lag1
かすみがうら市,2006,44422.0,10.701490121198454,10.705556400319988,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.09850974742244833,0.28767277475124936,0.0039620008104092564,0.013371752735131241,0.00020260231416865517,-0.009409751924721984,0.00020260231416865517,10.87585287506416
かすみがうら市,2007,44379.0,10.700521663560345,10.701490121198454,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.09860519615133284,0.2879515085964082,0.003965839698956713,0.01338470898397891,0.00020279862096937742,-0.009418869285022197,0.00020279862096937742,10.869173552361303
かすみがうら市,2008,44331.0,10.699439485571745,10.700521663560345,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.09871196228372922,0.2882632920529652,0.003970133766438835,0.013399201461731068,0.00020301820396562224,-0.009429067695292233,0.00020301820396562224,10.863995521100193
かすみがうら市,2009,43828.0,10.688028161525285,10.699439485571745,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.09984484804234736,0.2915715980651638,0.004015697727480149,0.013552979830245506,0.00020534817924614402,-0.009537282102765356,0.00020534817924614402,10.858585276097172
かすみがうら市,2010,43553.0,10.681733866245636,10.688028161525285,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10047528298854269,0.29341262369985993,0.004041053429155282,0.013638555323399077,0.00020664477762725875,-0.009597501894243795,0.00020664477762725875,10.854039868419777
かすみがうら市,2011,43310.0,10.676138834208672,10.681733866245636,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10103902101131379,0.2950588778573078,0.004063726622027246,0.013715077349341954,0.00020780420226275688,-0.009651350727314708,0.00020780420226275688,10.84963716670313
かすみがうら市,2012,43072.0,10.6706284130044,10.676138834208672,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10159732540861813,0.29668926448737,0.004086181277860327,0.013790861812778603,0.0002089524517087667,-0.009704680534918277,0.0002089524517087667,10.841509867211116
かすみがうら市,2013,42515.0,10.657612233819894,10.6706284130044,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10292837821945196,0.30057626719981184,0.004139715394566624,0.013971539456662354,0.00021168999176761143,-0.00983182406209573,0.00021168999176761143,10.833852601698544
かすみがうら市,2014,42108.0,10.647993025371216,10.657612233819894,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10392324498907571,0.30348152370095943,0.0041797283176593526,0.014106583072100314,0.00021373610715303505,-0.009926854754440962,0.00021373610715303505,10.825010842029537
かすみがうら市,2015,42147.0,10.64891878651976,10.647993025371216,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10382708140555674,0.30320070230384133,0.004175860678102831,0.014093529788597053,0.00021353833013025838,-0.009917669110494222,0.00021353833013025838,10.818267593996046
かすみがうら市,2016,41706.0,10.638400282328542,10.64891878651976,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.104924950846401,0.30640675202608736,0.00422001630460845,0.014242555028053518,0.00021579628830384117,-0.010022538723445069,0.00021579628830384117,10.80530859976089
かすみがうら市,2017,41297.0,10.628545137085586,10.638400282328542,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10596411361600117,0.3094413637794513,0.004261810785287067,0.014383611400343851,0.00021793350606581592,-0.010121800615056784,0.00021793350606581592,10.795675370093191
かすみがうら市,2018,41131.0,10.624517374082323,10.628545137085586,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10639177262891736,0.3106902336437237,0.004279010964965598,0.014441662006758893,0.00021881306070846806,-0.010162651041793296,0.00021881306070846806,10.786124950601748
かすみがうら市,2020,40087.0,10.598807371207691,10.624517374082323,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.10916257140718937,0.3187816499114426,0.004390450769576172,0.01481777134731958,0.00022451168708059968,-0.010427320577743409,0.00022451168708059968,
かすみがうら市,2021,39602.0,10.58663490101774,10.598807371207691,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.11049946972375133,0.3226857229432857,0.00444421998888945,0.014999242462501894,0.00022726124943184687,-0.010555022473612445,0.00022726124943184687,10.769775523064135
かすみがうら市,2022,39431.0,10.582307587950028,10.58663490101774,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.11097867160356065,0.3240851106997033,0.004463493190636808,0.01506428951839923,0.0002282468108848368,-0.01060079632776242,0.0002282468108848368,10.758596336070527
かすみがうら市,2023,39183.0,10.575998258245631,10.582307587950028,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.11168108618533548,0.3261363346349182,0.0044917438685144065,0.015159635556236123,0.00022969144782175943,-0.010667891687721715,0.00022969144782175943,10.753278400040974
かすみがうら市,2024,38771.0,10.565427823471362,10.575998258245631,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0,0.1128678651569472,0.3296020221299425,0.004539475381083799,0.015320729411157825,0.00023213226380542156,-0.010781254030074025,0.00023213226380542156,10.746582905474419
